 53863	1 244.766820 657.276224 83.756541
 53864	1 244.773341 705.249046 211.739866
 53865	1 244.795324 662.629102 14.961051
 53866	1 244.806762 669.189126 127.412058
 53867	1 244.807990 650.818066 222.855582
 53868	1 244.813611 692.913503 110.033382
 53869	1 244.825248 663.199730 326.820749
 53870	1 244.827919 729.056438 154.192288
 53871	1 244.838018 692.589475 278.427737
 53872	1 244.841763 638.785966 298.825612
 53873	1 244.845260 602.608779 138.893331
 53874	1 244.853191 686.704186 332.359519
 53875	1 244.854107 717.446294 56.165109
 53876	1 244.854853 746.552887 115.407564
 53877	1 244.863964 602.627797 71.648737
 53878	1 244.866647 704.706954 115.165854
 53879	1 244.871361 644.998108 145.649576
 53880	1 244.872421 746.935940 275.935436
 53881	1 244.879369 638.758325 64.047680
 53882	1 244.883670 602.830909 41.908574
 53883	1 244.894985 704.801564 76.028344
 53884	1 244.900256 680.542817 304.277329
 53885	1 244.906110 657.281359 118.060747
 53886	1 244.912356 746.739038 376.152929
 53887	1 244.913006 615.376304 255.856894
 53888	1 244.913643 638.935198 187.275291
 53889	1 244.918565 651.265491 341.120617
 53890	1 244.923184 608.655659 265.783009
 53891	1 244.940185 614.973625 161.478541
 53892	1 244.946643 728.704687 336.896994
 53893	1 244.946643 728.786196 331.176453
 53894	1 244.951177 735.235781 378.399720
 53895	1 244.952782 620.665064 187.448567
 53896	1 244.953961 711.173546 195.358268
 53897	1 244.960386 614.767740 172.984534
 53898	1 244.962967 645.306171 318.886817
 53899	1 244.965276 621.094561 141.459504
 53900	1 244.965953 650.782816 153.964753
 53901	1 244.969871 627.200185 170.350102
 53902	1 244.974562 693.236596 17.535779
 53903	1 244.975212 627.194595 383.470544
 53904	1 244.978336 674.920596 70.746356
 53905	1 244.988951 686.829602 255.212551
 53906	1 244.990098 644.845984 290.817602
 53907	1 244.990853 740.501973 304.424143
 53908	1 244.997215 603.107164 54.917083
 53909	1 245.001720 704.774874 342.182670
 53910	1 245.002724 621.210601 106.398882
 53911	1 245.005890 632.640215 92.373858
 53912	1 245.006461 620.775347 80.224526
 53913	1 245.010192 728.810619 238.879142
 53914	1 245.016512 734.929823 63.100234
 53915	1 245.018767 716.547444 11.926231
 53916	1 245.018767 716.955060 20.657000
 53917	1 245.019316 693.493842 231.247730
 53918	1 245.020638 603.328859 340.825462
 53919	1 245.029635 687.200226 365.117377
 53920	1 245.034114 723.312488 242.152919
 53921	1 245.037135 668.980835 37.584416
 53922	1 245.040101 608.536440 15.701156
 53923	1 245.040108 650.968198 118.153678
 53924	1 245.058193 699.183067 215.829516
 53925	1 245.060520 651.140565 380.695540
 53926	1 245.068088 650.872073 386.617685
 53927	1 245.082104 680.885136 339.479629
 53928	1 245.082729 620.658545 245.362169
 53929	1 245.101121 602.921761 311.025053
 53930	1 245.102815 633.000380 101.496139
 53931	1 245.104842 608.736616 89.556076
 53932	1 245.107079 657.140512 324.345563
 53933	1 245.114301 663.304778 278.680778
 53934	1 245.117350 681.263812 312.615196
 53935	1 245.123617 741.200930 184.349161
 53936	1 245.125707 741.341925 158.534723
 53937	1 245.132136 741.225545 196.335693
 53938	1 245.143115 644.721812 333.025341
 53939	1 245.145640 609.144250 350.777842
 53940	1 245.152891 627.356008 210.868246
 53941	1 245.158707 741.144241 347.451707
 53942	1 245.158756 717.080606 232.140900
 53943	1 245.161432 651.173792 239.306000
 53944	1 245.165084 650.951646 165.760700
 53945	1 245.165634 603.141212 87.842409
 53946	1 245.166503 740.917785 71.677861
 53947	1 245.170160 711.362498 129.938853
 53948	1 245.180276 620.561886 392.967665
 53949	1 245.181413 656.566165 261.931522
 53950	1 245.192968 615.225935 17.213178
 53951	1 245.195242 662.982525 285.193119
 53952	1 245.195242 663.177798 290.913660
 53953	1 245.198548 741.096457 221.485554
 53954	1 245.202388 627.354330 41.950277
 53955	1 245.205877 615.399039 232.884428
 53956	1 245.206148 741.190593 336.999214
 53957	1 245.207423 710.876042 8.666067
 53958	1 245.207934 686.633258 101.141652
 53959	1 245.209112 699.155277 335.898342
 53960	1 245.211011 699.374473 197.822677
 53961	1 245.217203 741.187840 359.580654
 53962	1 245.221500 716.678851 219.093068
 53963	1 245.221722 656.600159 187.363315
 53964	1 245.221994 632.997174 292.977564
 53965	1 245.225391 698.944491 177.050274
 53966	1 245.227239 669.044064 94.698611
 53967	1 245.228598 663.305278 351.299273
 53968	1 245.230214 615.224370 108.655926
 53969	1 245.233092 740.621087 6.203791
 53970	1 245.236003 626.720022 141.124347
 53971	1 245.238356 638.629875 312.420409
 53972	1 245.239584 722.656100 42.838359
 53973	1 245.243776 638.967479 201.194048
 53974	1 245.246814 728.904001 31.140045
 53975	1 245.246814 728.962968 25.419503
 53976	1 245.247141 734.536116 228.975690
 53977	1 245.247621 621.126538 362.509974
 53978	1 245.260257 747.108733 356.233709
 53979	1 245.260883 662.553495 136.596392
 53980	1 245.265909 669.071688 301.114612
 53981	1 245.265918 735.129048 387.553223
 53982	1 245.268418 608.865470 42.357709
 53983	1 245.278041 722.930647 58.163426
 53984	1 245.278811 657.282865 134.073571
 53985	1 245.288571 692.829736 177.057728
 53986	1 245.289832 633.436053 354.685886
 53987	1 245.294636 681.158307 7.773611
 53988	1 245.307996 740.521141 83.381809
 53989	1 245.310037 704.800697 58.128191
 53990	1 245.313559 705.360817 292.200751
 53991	1 245.326832 639.444129 328.723973
 53992	1 245.327994 662.765696 78.102122
 53993	1 245.328131 722.540978 200.561402
 53994	1 245.328619 668.648292 9.937919
 53995	1 245.329324 705.293111 156.483698
 53996	1 245.329724 693.228274 322.224162
 53997	1 245.335646 705.480870 184.425372
 53998	1 245.338226 656.949658 331.866273
 53999	1 245.339529 639.229009 13.776412
 54000	1 245.339580 710.752033 176.204151
 54001	1 245.343419 717.049290 257.678608
 54002	1 245.343694 740.706417 268.160966
 54003	1 245.343694 740.918612 262.440425
 54004	1 245.349865 656.906297 163.267495
 54005	1 245.358134 722.534221 192.942318
 54006	1 245.365514 615.106687 64.053839
 54007	1 245.378356 615.221311 391.178113
 54008	1 245.378508 693.284800 252.573252
 54009	1 245.386691 717.069933 332.718525
 54010	1 245.387854 686.850069 3.648180
 54011	1 245.390715 704.790148 221.370904
 54012	1 245.391045 740.536218 395.380902
 54013	1 245.391045 740.727267 389.660360
 54014	1 245.392764 699.033539 227.943050
 54015	1 245.393407 675.221426 195.303481
 54016	1 245.394068 746.657680 251.382573
 54017	1 245.399326 705.498621 90.386556
 54018	1 245.402496 632.802115 129.555562
 54019	1 245.409647 615.037280 119.001290
 54020	1 245.425441 669.175220 19.241117
 54021	1 245.449762 650.718801 144.833742
 54022	1 245.449883 669.458842 202.996052
 54023	1 245.453832 675.309267 257.097992
 54024	1 245.462348 602.591987 196.609649
 54025	1 245.464273 710.522323 234.688495
 54026	1 245.472399 740.846895 94.048593
 54027	1 245.474783 681.082439 21.912135
 54028	1 245.475799 614.531102 321.368076
 54029	1 245.478515 668.624516 214.951850
 54030	1 245.481294 639.483523 249.885402
 54031	1 245.485067 680.972497 214.925494
 54032	1 245.493424 705.184557 163.814973
 54033	1 245.500055 645.451109 301.987147
 54034	1 245.501813 650.531429 20.240331
 54035	1 245.521469 710.769558 159.857504
 54036	1 245.521698 729.494836 82.438290
 54037	1 245.522874 626.932513 57.655476
 54038	1 245.522874 627.420215 67.859626
 54039	1 245.526770 603.342507 158.689874
 54040	1 245.532295 734.530761 269.133241
 54041	1 245.534118 674.713027 285.330690
 54042	1 245.538136 608.614103 160.906650
 54043	1 245.540549 692.588671 60.264186
 54044	1 245.540849 747.022557 338.730957
 54045	1 245.541457 692.663260 5.391741
 54046	1 245.543766 686.955316 232.607417
 54047	1 245.546909 728.519453 94.292693
 54048	1 245.548392 620.880367 259.545034
 54049	1 245.548392 621.413508 265.265576
 54050	1 245.549068 693.459079 48.277654
 54051	1 245.555385 632.567077 60.285362
 54052	1 245.555411 638.967368 116.195496
 54053	1 245.555411 639.124706 121.916037
 54054	1 245.559955 602.597332 377.562070
 54055	1 245.562066 603.344352 17.917302
 54056	1 245.566708 729.286828 273.233952
 54057	1 245.573981 657.022925 18.524781
 54058	1 245.581746 692.516466 87.774654
 54059	1 245.584262 723.378310 271.714101
 54060	1 245.586356 668.723221 52.230926
 54061	1 245.587969 645.454266 212.649298
 54062	1 245.588251 722.757417 117.232952
 54063	1 245.588680 734.934955 116.570436
 54064	1 245.590422 650.819746 303.647521
 54065	1 245.591777 734.807184 161.127960
 54066	1 245.598827 728.888964 395.606534
 54067	1 245.606232 723.381025 86.823012
 54068	1 245.608778 644.606291 351.535770
 54069	1 245.612326 615.168571 241.307429
 54070	1 245.622703 614.631321 293.493635
 54071	1 245.622703 614.923496 299.214177
 54072	1 245.625524 657.159622 385.472720
 54073	1 245.627002 620.962239 124.705971
 54074	1 245.636099 692.805200 220.003158
 54075	1 245.636241 614.842374 194.801303
 54076	1 245.637241 639.436343 47.266774
 54077	1 245.643800 747.097105 304.436731
 54078	1 245.647231 627.258518 283.185628
 54079	1 245.653259 735.366004 357.684028
 54080	1 245.655702 722.593794 332.497740
 54081	1 245.673607 639.288917 209.467094
 54082	1 245.684081 692.554328 333.145280
 54083	1 245.685338 698.957959 372.801083
 54084	1 245.685454 680.638594 163.991061
 54085	1 245.690435 609.393358 363.397202
 54086	1 245.703172 698.713790 4.029080
 54087	1 245.704402 693.223305 137.003878
 54088	1 245.704719 704.591318 177.118035
 54089	1 245.706814 735.404470 212.977726
 54090	1 245.718485 663.088666 303.203351
 54091	1 245.719812 627.398541 150.255358
 54092	1 245.721126 735.314518 287.609578
 54093	1 245.723394 723.010153 33.707348
 54094	1 245.723853 704.945876 134.873495
 54095	1 245.724535 734.684052 180.160467
 54096	1 245.725450 728.807532 133.220215
 54097	1 245.753758 735.338350 104.207611
 54098	1 245.758659 651.396084 193.799797
 54099	1 245.759902 686.993595 26.645166
 54100	1 245.759902 687.187796 32.365707
 54101	1 245.763208 741.414802 232.754654
 54102	1 245.775135 746.591196 171.563334
 54103	1 245.777094 747.411227 391.949897
 54104	1 245.781516 705.323141 265.015080
 54105	1 245.789468 662.920832 67.025113
 54106	1 245.794405 657.027196 155.882396
 54107	1 245.798196 657.423097 250.686949
 54108	1 245.805361 620.539818 324.514703
 54109	1 245.808598 710.774208 358.989724
 54110	1 245.808598 711.144367 347.627493
 54111	1 245.810400 723.344146 20.163887
 54112	1 245.816769 626.568331 251.160487
 54113	1 245.829714 717.105012 3.086843
 54114	1 245.834618 675.267857 112.358102
 54115	1 245.836326 626.738513 80.074669
 54116	1 245.836462 651.175271 324.622626
 54117	1 245.838589 746.589986 264.519223
 54118	1 245.838589 746.666584 270.239764
 54119	1 245.845839 669.021067 267.391485
 54120	1 245.845839 669.060495 261.670943
 54121	1 245.846639 675.236020 19.593506
 54122	1 245.846803 627.346683 304.234602
 54123	1 245.850085 699.481356 57.243507
 54124	1 245.853463 638.930594 265.591292
 54125	1 245.855379 632.636750 156.572689
 54126	1 245.858400 669.102729 59.541040
 54127	1 245.859460 675.344599 179.303746
 54128	1 245.863415 722.559929 360.259902
 54129	1 245.887794 663.135349 345.423789
 54130	1 245.890139 699.122489 305.913200
 54131	1 245.892032 675.173603 210.435139
 54132	1 245.900154 651.442856 99.489043
 54133	1 245.913066 716.937876 101.859565
 54134	1 245.916356 746.598837 20.177816
 54135	1 245.916356 747.218533 25.898357
 54136	1 245.918383 729.340177 37.897144
 54137	1 245.919736 686.918196 68.007380
 54138	1 245.919886 650.866941 47.094468
 54139	1 245.937442 747.454878 329.836609
 54140	1 245.953428 687.213944 197.424443
 54141	1 245.955010 657.227893 343.110845
 54142	1 245.956626 626.529750 397.066137
 54143	1 245.969783 698.811449 254.097650
 54144	1 245.973174 668.759160 278.560342
 54145	1 245.978116 746.572851 90.731869
 54146	1 245.990153 632.705612 312.330734
 54147	1 245.990391 741.154201 293.243594
 54148	1 245.998526 668.890981 171.217720
 54149	1 245.998986 710.641865 298.294090
 54150	1 246.000818 639.084740 156.889714
 54151	1 246.004342 686.850063 246.597219
 54152	1 246.006820 615.393904 129.934172
 54153	1 246.007108 638.857988 90.083093
 54154	1 246.013071 698.690001 129.819179
 54155	1 246.017050 741.200708 113.128621
 54156	1 246.017800 645.418417 204.376251
 54157	1 246.027095 704.730059 7.248513
 54158	1 246.028753 723.065063 290.509160
 54159	1 246.034903 681.145899 63.392332
 54160	1 246.048688 705.352633 41.051795
 54161	1 246.050826 728.927022 117.597292
 54162	1 246.052505 669.316068 153.813662
 54163	1 246.053420 626.988981 121.933033
 54164	1 246.069478 675.479892 154.597154
 54165	1 246.076156 663.110107 123.343553
 54166	1 246.078768 633.320177 3.901595
 54167	1 246.080864 656.983474 199.438398
 54168	1 246.084816 692.858410 171.227745
 54169	1 246.086677 615.321540 331.686620
 54170	1 246.088191 621.295103 164.523735
 54171	1 246.088374 669.373133 247.644600
 54172	1 246.092221 633.471902 335.791028
 54173	1 246.092376 741.471591 240.487728
 54174	1 246.095046 740.545566 20.843327
 54175	1 246.095893 699.181122 44.347569
 54176	1 246.106878 615.485445 343.192614
 54177	1 246.107232 614.619888 81.141355
 54178	1 246.108942 704.522029 64.977805
 54179	1 246.110277 741.411278 274.287662
 54180	1 246.111784 663.371721 185.091366
 54181	1 246.119398 603.198087 393.902620
 54182	1 246.119998 603.310861 287.918402
 54183	1 246.121762 722.942990 169.874487
 54184	1 246.126571 662.564993 152.294900
 54185	1 246.129147 614.692647 351.207683
 54186	1 246.137697 728.811050 324.887159
 54187	1 246.138107 746.840189 56.056178
 54188	1 246.139339 662.700554 205.083500
 54189	1 246.141631 614.886097 311.145827
 54190	1 246.146800 650.813052 93.321160
 54191	1 246.152581 698.666128 63.492621
 54192	1 246.166010 680.639171 182.113965
 54193	1 246.167918 710.867306 206.408808
 54194	1 246.172168 633.390284 49.040790
 54195	1 246.174555 746.900535 227.179050
 54196	1 246.178414 722.688386 395.643172
 54197	1 246.180044 626.994382 325.103718
 54198	1 246.187595 651.023979 296.654137
 54199	1 246.188971 639.043671 293.144497
 54200	1 246.194722 608.937754 291.167056
 54201	1 246.195167 686.547988 297.603977
 54202	1 246.199102 746.617503 6.809258
 54203	1 246.200399 687.148926 326.678403
 54204	1 246.202061 746.765708 109.726449
 54205	1 246.202727 662.809194 261.315402
 54206	1 246.204337 728.633041 11.996509
 54207	1 246.204337 729.014261 6.275967
 54208	1 246.211172 603.378944 65.967622
 54209	1 246.220203 651.205788 74.633618
 54210	1 246.221943 675.323267 133.687159
 54211	1 246.226598 747.144872 298.319922
 54212	1 246.233636 668.627991 394.971262
 54213	1 246.234687 639.236267 391.914951
 54214	1 246.237488 723.298882 129.984318
 54215	1 246.253259 603.176947 241.841149
 54216	1 246.257000 692.904169 376.870356
 54217	1 246.259563 747.059637 370.471814
 54218	1 246.260584 746.616624 315.681303
 54219	1 246.275029 746.790338 188.638263
 54220	1 246.275171 735.084225 78.188222
 54221	1 246.276470 675.056043 27.866552
 54222	1 246.284897 669.081865 327.293535
 54223	1 246.286732 698.768413 294.949864
 54224	1 246.289236 722.838637 260.223252
 54225	1 246.293732 645.325482 265.891133
 54226	1 246.301576 693.167514 126.070996
 54227	1 246.307539 650.655098 254.013699
 54228	1 246.309852 609.025174 4.028406
 54229	1 246.310121 674.714785 356.204179
 54230	1 246.313161 651.201112 159.645869
 54231	1 246.317091 722.885325 298.440489
 54232	1 246.317091 723.470359 304.161030
 54233	1 246.317593 633.333539 39.844702
 54234	1 246.325060 663.107497 168.212899
 54235	1 246.332309 657.160959 349.515238
 54236	1 246.335804 681.215911 157.418388
 54237	1 246.337530 627.296268 98.050900
 54238	1 246.340554 717.144122 164.924944
 54239	1 246.343094 693.484680 213.618882
 54240	1 246.343740 608.748123 395.634539
 54241	1 246.344423 602.764371 49.235968
 54242	1 246.366166 662.623905 364.972198
 54243	1 246.370332 693.092115 156.413752
 54244	1 246.379713 657.481990 47.075117
 54245	1 246.383297 633.477960 191.203262
 54246	1 246.384658 699.454880 390.382441
 54247	1 246.387106 638.890858 258.736702
 54248	1 246.398178 692.551305 368.621820
 54249	1 246.398178 692.801757 362.901279
 54250	1 246.405464 644.546962 80.779379
 54251	1 246.406251 662.640167 45.576390
 54252	1 246.413901 698.913762 285.986715
 54253	1 246.431561 723.114165 349.788403
 54254	1 246.432749 687.405271 275.663371
 54255	1 246.441457 729.343474 311.068121
 54256	1 246.448329 602.957648 316.706168
 54257	1 246.453001 717.287943 193.611904
 54258	1 246.464558 680.571909 318.296312
 54259	1 246.470097 621.492069 339.472903
 54260	1 246.474952 711.029587 386.945820
 54261	1 246.475778 602.633264 120.374009
 54262	1 246.485501 633.463645 386.845472
 54263	1 246.486542 675.001616 95.385654
 54264	1 246.488979 681.482571 126.805316
 54265	1 246.504198 710.976781 260.585118
 54266	1 246.505052 716.881810 126.047109
 54267	1 246.534703 626.532988 5.330832
 54268	1 246.534978 686.918609 167.910966
 54269	1 246.540071 644.815637 367.882789
 54270	1 246.540669 723.131302 159.101441
 54271	1 246.545756 740.555888 215.804439
 54272	1 246.549675 704.935134 286.463031
 54273	1 246.549750 741.425877 375.742918
 54274	1 246.552138 722.977421 4.277112
 54275	1 246.552138 723.403883 11.076463
 54276	1 246.553380 656.538118 305.905688
 54277	1 246.553380 657.007477 299.106337
 54278	1 246.554153 668.965228 365.187048
 54279	1 246.554153 669.189702 354.060133
 54280	1 246.560297 669.470548 318.380956
 54281	1 246.563367 650.844102 4.362551
 54282	1 246.563423 746.839373 207.477400
 54283	1 246.563423 747.073880 218.604315
 54284	1 246.568930 657.247850 181.682200
 54285	1 246.582663 669.217302 143.945961
 54286	1 246.583171 741.136573 54.595421
 54287	1 246.592804 746.693067 349.602697
 54288	1 246.594022 728.830570 19.738388
 54289	1 246.595713 692.982012 99.250192
 54290	1 246.609304 723.255234 27.928947
 54291	1 246.611456 699.316349 113.533049
 54292	1 246.614407 740.880856 168.042011
 54293	1 246.616313 680.618753 366.348282
 54294	1 246.621360 674.898745 277.449624
 54295	1 246.634688 693.382739 289.033295
 54296	1 246.641337 687.241315 214.685451
 54297	1 246.648057 620.648326 28.429033
 54298	1 246.655142 639.022171 133.540552
 54299	1 246.658560 734.832755 9.178165
 54300	1 246.668586 687.048124 59.115713
 54301	1 246.670248 728.646192 350.100797
 54302	1 246.674482 728.903495 177.700262
 54303	1 246.674482 729.336244 188.827176
 54304	1 246.676368 687.172173 130.095870
 54305	1 246.678882 693.461419 301.261797
 54306	1 246.682358 681.379736 293.494139
 54307	1 246.684441 735.120525 173.287362
 54308	1 246.690080 734.632852 123.785259
 54309	1 246.691550 633.354705 279.407039
 54310	1 246.694683 728.809021 200.333169
 54311	1 246.694988 657.308230 218.494634
 54312	1 246.694991 620.819964 170.969011
 54313	1 246.697932 639.054134 338.922447
 54314	1 246.699305 699.110565 382.268543
 54315	1 246.703013 657.477251 24.307818
 54316	1 246.707788 651.042022 318.026682
 54317	1 246.721381 668.976490 336.763590
 54318	1 246.722798 674.565858 331.624028
 54319	1 246.723456 644.571214 37.663571
 54320	1 246.724261 716.952025 366.585007
 54321	1 246.725716 692.870100 246.892137
 54322	1 246.728182 609.368588 54.941955
 54323	1 246.728402 620.923390 117.491148
 54324	1 246.730494 614.741600 364.790256
 54325	1 246.738253 741.417630 383.979245
 54326	1 246.739418 729.228761 123.752756
 54327	1 246.744268 645.000906 388.304495
 54328	1 246.744527 608.825564 383.085461
 54329	1 246.749254 627.125024 48.378008
 54330	1 246.750231 603.215052 178.728691
 54331	1 246.759315 662.827045 9.397594
 54332	1 246.759315 663.260012 20.524508
 54333	1 246.762394 704.541606 360.738918
 54334	1 246.762394 704.871142 366.459459
 54335	1 246.765838 735.244477 305.260348
 54336	1 246.766615 740.735270 27.600426
 54337	1 246.776852 644.960544 159.348164
 54338	1 246.777602 693.113817 115.596839
 54339	1 246.778147 621.201540 132.957753
 54340	1 246.795631 680.998785 255.284549
 54341	1 246.796220 699.065956 205.437742
 54342	1 246.800985 699.025317 137.578801
 54343	1 246.801040 674.854686 262.779107
 54344	1 246.805754 639.062151 304.389069
 54345	1 246.809329 608.821374 215.707536
 54346	1 246.811505 609.350438 302.411629
 54347	1 246.813642 729.029708 293.609871
 54348	1 246.815312 674.918543 139.567298
 54349	1 246.815954 741.499800 105.363561
 54350	1 246.817487 722.765475 102.549310
 54351	1 246.829623 729.028998 102.457995
 54352	1 246.833729 627.402973 258.383311
 54353	1 246.838501 609.419465 278.838020
 54354	1 246.841373 633.022081 201.135101
 54355	1 246.845495 710.946679 85.028723
 54356	1 246.845983 603.387694 171.071521
 54357	1 246.848585 675.184359 121.825561
 54358	1 246.854799 620.517809 233.854176
 54359	1 246.854799 620.711788 224.322923
 54360	1 246.856639 663.094691 388.391415
 54361	1 246.859993 722.713383 221.060521
 54362	1 246.866010 663.043879 309.923980
 54363	1 246.877623 644.675174 195.913476
 54364	1 246.883488 693.374205 197.743845
 54365	1 246.887175 609.396980 271.346467
 54366	1 246.895600 621.463551 253.863919
 54367	1 246.896467 603.111301 133.093210
 54368	1 246.901937 609.145551 134.876449
 54369	1 246.902593 632.822226 65.966477
 54370	1 246.903411 687.371380 111.470736
 54371	1 246.908706 710.722709 58.484506
 54372	1 246.915168 735.220806 372.836262
 54373	1 246.920065 735.290195 88.964151
 54374	1 246.930598 747.356589 283.187133
 54375	1 246.931469 723.199807 266.032986
 54376	1 246.955986 644.670001 345.854655
 54377	1 246.960860 674.500937 186.518568
 54378	1 246.962973 680.873905 246.817469
 54379	1 246.976218 639.122814 367.197724
 54380	1 246.981607 698.653412 81.010404
 54381	1 246.983307 692.715919 225.684273
 54382	1 246.984449 639.416430 41.585659
 54383	1 246.990513 651.341018 14.217498
 54384	1 246.994071 687.026299 305.369037
 54385	1 246.996138 711.444282 41.802223
 54386	1 247.005891 668.995143 77.819267
 54387	1 247.023719 669.039464 70.206573
 54388	1 247.024245 710.812408 242.279366
 54389	1 247.027662 740.999978 34.010248
 54390	1 247.031404 710.978325 150.594915
 54391	1 247.032662 681.001745 169.672176
 54392	1 247.034631 644.624663 14.819949
 54393	1 247.051610 693.087331 142.684993
 54394	1 247.055297 699.366345 70.581355
 54395	1 247.057849 746.875371 179.728636
 54396	1 247.059967 704.906342 251.480354
 54397	1 247.064281 645.006902 250.106877
 54398	1 247.066137 644.752129 103.860129
 54399	1 247.068334 734.855130 299.011235
 54400	1 247.068334 735.132333 293.290693
 54401	1 247.069322 656.767276 394.482456
 54402	1 247.069328 711.077140 187.406756
 54403	1 247.074324 651.472288 367.978401
 54404	1 247.075774 621.469490 381.334817
 54405	1 247.078555 698.978811 270.188856
 54406	1 247.081620 674.849824 311.827500
 54407	1 247.096127 741.025751 190.772236
 54408	1 247.106189 633.115828 347.654633
 54409	1 247.107367 680.876282 74.784589
 54410	1 247.109951 681.269894 396.159827
 54411	1 247.118371 717.171895 36.298053
 54412	1 247.118904 693.204210 66.607398
 54413	1 247.129075 651.344510 171.324157
 54414	1 247.133843 651.056239 65.960330
 54415	1 247.134151 711.453952 124.375395
 54416	1 247.145404 656.678045 256.368064
 54417	1 247.152629 674.550947 339.897074
 54418	1 247.155805 711.215608 364.670839
 54419	1 247.155805 711.399621 353.308608
 54420	1 247.156210 741.134242 122.134302
 54421	1 247.164910 699.358480 18.111934
 54422	1 247.166379 626.884851 36.386819
 54423	1 247.167129 602.669316 365.168412
 54424	1 247.169248 729.440079 142.229952
 54425	1 247.169384 645.384673 275.168219
 54426	1 247.170139 741.492166 331.435756
 54427	1 247.171842 746.581269 151.180689
 54428	1 247.171842 746.750719 140.053774
 54429	1 247.172195 639.481587 101.815949
 54430	1 247.187859 705.474276 31.089614
 54431	1 247.191826 675.420832 221.845734
 54432	1 247.193775 740.824612 247.702550
 54433	1 247.194011 626.634599 309.915717
 54434	1 247.194011 627.467255 315.636258
 54435	1 247.205669 620.850313 65.788062
 54436	1 247.207072 704.991141 228.402157
 54437	1 247.208921 686.901644 375.046219
 54438	1 247.225712 662.891696 381.084078
 54439	1 247.226341 657.259439 174.258858
 54440	1 247.230544 609.173617 148.731475
 54441	1 247.232620 656.728518 271.383196
 54442	1 247.232620 656.885158 277.103737
 54443	1 247.233677 615.211257 277.724002
 54444	1 247.235815 669.423814 253.818780
 54445	1 247.244938 686.943365 93.718310
 54446	1 247.246034 603.337534 235.523146
 54447	1 247.250504 681.268027 283.022640
 54448	1 247.258882 608.801534 83.313415
 54449	1 247.263564 746.948308 14.496701
 54450	1 247.264354 681.053537 91.536543
 54451	1 247.266944 687.012121 73.688495
 54452	1 247.268411 740.762326 365.380774
 54453	1 247.273128 746.582233 162.115945
 54454	1 247.275325 711.058802 104.664000
 54455	1 247.282435 746.878433 72.465736
 54456	1 247.286813 620.624556 280.871950
 54457	1 247.293315 705.210751 150.920241
 54458	1 247.294418 651.179643 284.063807
 54459	1 247.302217 656.684181 337.429730
 54460	1 247.302903 740.666644 174.420319
 54461	1 247.303204 722.678594 250.755793
 54462	1 247.305984 663.034843 191.040952
 54463	1 247.314984 620.808853 95.952141
 54464	1 247.329505 615.009394 69.617297
 54465	1 247.337361 632.889424 300.929077
 54466	1 247.337361 633.376817 306.649618
 54467	1 247.337599 741.470980 298.924709
 54468	1 247.343800 729.409631 283.742169
 54469	1 247.343802 722.649892 211.929510
 54470	1 247.349896 735.310232 97.237197
 54471	1 247.360742 699.029082 363.361802
 54472	1 247.361513 603.053299 261.084904
 54473	1 247.363528 735.098401 262.509291
 54474	1 247.366422 650.626409 130.138119
 54475	1 247.366526 651.179605 266.288184
 54476	1 247.380698 741.075246 255.017082
 54477	1 247.388398 699.310529 325.969500
 54478	1 247.398418 639.495421 168.516859
 54479	1 247.400628 627.002920 127.614148
 54480	1 247.411160 615.334967 220.205105
 54481	1 247.415674 615.482161 262.616417
 54482	1 247.416685 674.777585 148.916038
 54483	1 247.423821 620.674606 5.844999
 54484	1 247.426561 663.303420 268.234036
 54485	1 247.429828 675.485790 235.141914
 54486	1 247.434494 615.380143 385.329418
 54487	1 247.438373 735.025723 147.860583
 54488	1 247.438858 717.442021 175.059994
 54489	1 247.448012 705.012198 121.302423
 54490	1 247.454705 716.717265 45.834373
 54491	1 247.456861 699.076990 233.381209
 54492	1 247.459175 716.620834 270.068490
 54493	1 247.466130 735.117326 339.651025
 54494	1 247.471860 747.378090 102.608328
 54495	1 247.483074 608.806855 314.208700
 54496	1 247.487588 687.495372 181.191794
 54497	1 247.511450 674.986087 303.554454
 54498	1 247.513031 614.728883 204.179907
 54499	1 247.515125 710.503256 200.727692
 54500	1 247.524132 645.383838 324.256241
 54501	1 247.527252 626.714447 330.784833
 54502	1 247.531514 656.626243 286.117885
 54503	1 247.533039 608.694605 142.482361
 54504	1 247.535267 675.322536 105.850219
 54505	1 247.537111 710.887062 228.386695
 54506	1 247.542375 687.033515 291.922862
 54507	1 247.549946 644.894851 94.729118
 54508	1 247.550853 693.185030 37.838152
 54509	1 247.563410 657.221597 124.510173
 54510	1 247.569924 705.147589 240.310810
 54511	1 247.571570 663.348140 56.241923
 54512	1 247.571797 633.258111 218.060788
 54513	1 247.578231 633.172971 78.404692
 54514	1 247.585355 741.044490 143.846913
 54515	1 247.589515 656.660006 379.909263
 54516	1 247.594035 627.138126 375.893634
 54517	1 247.594740 698.695322 9.838888
 54518	1 247.598299 669.259413 42.953840
 54519	1 247.599132 705.293720 107.237215
 54520	1 247.603789 644.966550 121.473770
 54521	1 247.606771 747.240793 364.790699
 54522	1 247.615107 602.504468 228.215809
 54523	1 247.619309 729.222415 248.350261
 54524	1 247.625515 674.525892 319.730198
 54525	1 247.629253 651.320071 391.987109
 54526	1 247.631704 615.349444 37.535956
 54527	1 247.637671 621.181078 50.106261
 54528	1 247.639930 626.553923 200.354330
